table_id,column_id,of_variable,is_type,with_entry
ENTIRE_PLOT,SAMP_METHOD_CD,sample_method,control_vocabulary,TBD
ENTIRE_PLOT,SUBP_EXAMINE_CD,subplots_examined,description,"A code indicating the number of subplots examined. By default, PLOT_STATUS_CD = 1 plots have all 4 subplots examined."
ENTIRE_PLOT,SUBP_EXAMINE_CD,subplots_examined,value,--
ENTIRE_PLOT,SUBP_EXAMINE_CD,subplots_examined,control_vocabulary,TBD
ENTIRE_PLOT,MACRO_BREAKPOINT_DIA,Macroplot_breakpoint_diameter,description,"A macroplot breakpoint diameter is the diameter (either d.b.h. or d.r.c.) above which trees are measured on the plot extending from 0.01 to 58.9 feet horizontal distance from the center of each subplot. Examples of different breakpoint diameters used by western FIA work units are 24 inches or 30 inches (Pacific Northwest), or 21 inches (Interior West). Installation of macroplots is core optional and is used to have a larger plot size in order to more adequately sample large trees. If macroplots are not being installed, this item will be left blank (null)."
ENTIRE_PLOT,MACRO_BREAKPOINT_DIA,Macroplot_breakpoint_diameter,value,--
ENTIRE_PLOT,INTENSITY,Intensity,description,"A code used to identify Federal base grid annual inventory plots and plots that have been added to intensify a particular sample. Under the Federal base grid, one plot is collected in each theoretical hexagonal polygon, which is slightly more than 5,900 acres in size. Plots with INTENSITY = 1 are part of the Federal base grid. In some instances, States and/or agencies have provided additional support to increase the sampling intensity for an area. Supplemental plots have INTENSITY set to higher numbers depending on the amount of plot intensification chosen for the particular estimation unit. Populated when MANUAL 1.0."
ENTIRE_PLOT,INTENSITY,Intensity,value,--
ENTIRE_PLOT,CYCLE,Inventory_cycle_number,description,"A number assigned to a set of plots, measured over a particular period of time from which a State estimate using all possible plots is obtained. A cycle number >1 does not necessarily mean that information for previous cycles resides in the database. A cycle is relevant for periodic and annual inventories."
ENTIRE_PLOT,CYCLE,Inventory_cycle_number,identifier,--
ENTIRE_PLOT,SUBCYCLE,Inventory_subcycle_number,description,"For an annual inventory that takes n years to measure all plots, subcycle shows in which of the n years of the cycle the data were measured. Subcycle is 0 for a periodic inventory. Subcycle 99 may be used for plots that are not included in the estimation process."
ENTIRE_PLOT,SUBCYCLE,Inventory_subcycle_number,identifier,--
ENTIRE_PLOT,ECO_UNIT_PNW,Ecological_unit,description,"Plots taken by PNWRS FIA are assigned to the ecological unit in which they are located. Certain units have stocking adjustments made to the plots that occur on very low productivity lands, which thereby reduces the estimated potential productivity of the plot. More information can be found in MacLean (1973). Only populated by certain FIA work units (SURVEY.RSCD = 26, 27)."
ENTIRE_PLOT,ECO_UNIT_PNW,Ecological_unit,value,--
ENTIRE_PLOT,TOPO_POSITION_PNW,Topographic_position,description,The topographic position that describes the plot area. Illustrations available in Plot section of the PNWRS field guide located at the web page for PNWRS FIA Field Manuals (https://cms.fs.usda.gov/pnw/page/pnw-fia-field-manuals-0). Adapted from information found in Wilson (1900). Only populated by certain FIA work units (SURVEY.RSCD = 26).
ENTIRE_PLOT,TOPO_POSITION_PNW,Topographic_position,value,--
ENTIRE_PLOT,TOPO_POSITION_PNW,Topographic_position,control_vocabulary,TBD
ENTIRE_PLOT,NF_SAMPLING_STATUS_CD,Nonforest_sampling,description,"A code indicating whether or not the plot is part of a nonforest inventory. If NF_SAMPLING_STATUS_CD = 1, then the entire suite of attributes that are measured on forest lands were measured."
ENTIRE_PLOT,NF_SAMPLING_STATUS_CD,Nonforest_sampling,value,--
ENTIRE_PLOT,NF_SAMPLING_STATUS_CD,Nonforest_sampling,control_vocabulary,TBD
ENTIRE_PLOT,NF_PLOT_STATUS_CD,Nonforest_plot,description,A code describing the sampling status of the nonforest plot.
ENTIRE_PLOT,NF_PLOT_STATUS_CD,Nonforest_plot,value,--
ENTIRE_PLOT,NF_PLOT_STATUS_CD,Nonforest_plot,control_vocabulary,TBD
ENTIRE_PLOT,NF_PLOT_NONSAMPLE_REASN_CD,Nonsample_reason,description,A code indicating the reason the nonforest plot was not sampled.
ENTIRE_PLOT,NF_PLOT_NONSAMPLE_REASN_CD,Nonsample_reason,value,--
ENTIRE_PLOT,NF_PLOT_NONSAMPLE_REASN_CD,Nonsample_reason,control_vocabulary,TBD
ENTIRE_PLOT,P2VEG_SAMPLING_STATUS_CD,Phase2_veg_sample,description,A code indicating whether the plot is part of the P2 (Phase 2) vegetation sample included in the inventory.
ENTIRE_PLOT,P2VEG_SAMPLING_STATUS_CD,Phase2_veg_sample,value,--
ENTIRE_PLOT,P2VEG_SAMPLING_STATUS_CD,Phase2_veg_sample,control_vocabulary,TBD
ENTIRE_PLOT,P2VEG_SAMPLING_LEVEL_DETAIL_CD,Phase2_veg_sample,description,"Level of detail (LOD). A code indicating whether data were collected for vegetation structure growth habits only, or for individual species (that qualify as most abundant) as well. If LOD = 3, then a tree species could be recorded twice, but it would have two different species growth habits."
ENTIRE_PLOT,P2VEG_SAMPLING_LEVEL_DETAIL_CD,Phase2_veg_sample,value,--
ENTIRE_PLOT,P2VEG_SAMPLING_LEVEL_DETAIL_CD,Phase2_veg_sample,control_vocabulary,TBD
ENTIRE_PLOT,INVASIVE_SAMPLING_STATUS_CD,Invasive_species_sample,description,A code indicating whether the plot is part of the invasive plant sample included in the inventory.
ENTIRE_PLOT,INVASIVE_SAMPLING_STATUS_CD,Invasive_species_sample,value,--
ENTIRE_PLOT,INVASIVE_SAMPLING_STATUS_CD,Invasive_species_sample,control_vocabulary,TBD
ENTIRE_PLOT,INVASIVE_SPECIMEN_RULE_CD,Invasive_species_sample,description,A code indicating if specimen collection was required.
ENTIRE_PLOT,INVASIVE_SPECIMEN_RULE_CD,Invasive_species_sample,value,--
ENTIRE_PLOT,INVASIVE_SPECIMEN_RULE_CD,Invasive_species_sample,control_vocabulary,TBD
ENTIRE_PLOT,DESIGNCD_P2A,Design_code,description,The plot design for the periodic plots that were remeasured in the annual inventory (DESIGNCD = 1).
ENTIRE_PLOT,DESIGNCD_P2A,Design_code,value,--
ENTIRE_PLOT,DESIGNCD_P2A,Design_code,control_vocabulary,TBD
ENTIRE_PLOT,MANUAL_DB,Database_version,description,"A number identifying the version of the FIADB to which the data have been standardized. When older data are standardized, they are updated, where appropriate, to adhere to the standards set by the newer version. For example, if an improved growth equation is developed, older data are re-processed and then re-loaded to the database."
ENTIRE_PLOT,MANUAL_DB,Database_version,value,--
ENTIRE_PLOT,SUBPANEL,Subpanel,description,"Annual inventory subpanel assignment for the plot for FIA work units using subpaneling. FIA uses a 5-panel system (see P2PANEL), but may further subdivide the 5 panels into subpanels. The following FIA work units subdivide each P2PANEL into 2 subpanels (SUBPANEL = 1 or 2), for a total of 10 subpanels. For these FIA work units, 1 subpanel is usually scheduled for measurement each year: RMRS (SURVEY.RSCD = 22); PNWRS (SURVEY.RSCD = 26, 27); SRS (SURVEY.RSCD = 33, only for Oklahoma where UNITCD 3. Populated for all plots using the National Field Guide protocols (MANUAL 1.0)."
ENTIRE_PLOT,SUBPANEL,Subpanel,value,--
ENTIRE_PLOT,SUBPANEL,Subpanel,control_vocabulary,TBD
ENTIRE_PLOT,COLOCATED_CD_RMRS,Colocated_code,description,A code indicating whether or not the current annual plot design is co-located with a previous plot design. Only populated by certain FIA work units (SURVEY.RSCD = 22)
ENTIRE_PLOT,COLOCATED_CD_RMRS,Colocated_code,value,--
ENTIRE_PLOT,COLOCATED_CD_RMRS,Colocated_code,control_vocabulary,TBD
ENTIRE_PLOT,CONDCHNGCD_RMRS,Conditional_class_change,description,A code indicating if there has been any change in the condition class since the previous inventory. Only populated by certain FIA work units (SURVEY.RSCD = 22).
ENTIRE_PLOT,CONDCHNGCD_RMRS,Conditional_class_change,value,--
ENTIRE_PLOT,CONDCHNGCD_RMRS,Conditional_class_change,control_vocabulary,TBD
ENTIRE_PLOT,FUTFORCD_RMRS,future_potential_code,description,A code indicating if the location requires a prefield examination at the time of the next inventory (10-20 years). Only populated by certain FIA work units (SURVEY.RSCD = 22).
ENTIRE_PLOT,FUTFORCD_RMRS,future_potential_code,value,--
ENTIRE_PLOT,FUTFORCD_RMRS,future_potential_code,control_vocabulary,TBD
ENTIRE_PLOT,MANUAL_NCRS,field_guide_version,description,The version number of the NCRS Field Guide used to describe procedures for collecting data on the plot. Only populated by certain FIA work units (SURVEY.RSCD = 23).
ENTIRE_PLOT,MANUAL_NCRS,field_guide_version,identifier,--
ENTIRE_PLOT,MANUAL_NERS,field_guide_version,description,The version number of the NERS Field Guide used to describe procedures for collecting data on the plot. Only populated by certain FIA work units (SURVEY.RSCD = 24).
ENTIRE_PLOT,MANUAL_NERS,field_guide_version,identifier,--
ENTIRE_PLOT,MANUAL_RMRS,field_guide_version,description,The version number of the RMRS Field Guide (Interior West FIA P2 Field Procedures) used to describe procedures for collecting data on the plot. Only populated by certain FIA work units (SURVEY.RSCD = 22).
ENTIRE_PLOT,MANUAL_RMRS,field_guide_version,identifier,--
ENTIRE_PLOT,PAC_ISLAND_PNWRS,Pacific_island_name,description,The name of the Pacific Island where the plot is located. Only populated by certain FIA work units (SURVEY.RSCD = 26).
ENTIRE_PLOT,PAC_ISLAND_PNWRS,Pacific_island_name,value,--
ENTIRE_PLOT,PLOT_SEASON_NERS,Plot_accesible_season,description,"A code indicating the best time
of year to access a plot. Populated for States in the NERS region (SURVEY.RSCD = 24)
where MANUAL >=4.0."
ENTIRE_PLOT,PLOT_SEASON_NERS,Plot_accesible_season,value,--
ENTIRE_PLOT,PLOT_SEASON_NERS,Plot_accesible_season,control_vocabulary,TBD
ENTIRE_PLOT,PRECIPITATION,Precipitation,description,"The annual precipitation, in inches, for the location. This attribute may not be populated for all FIA units and/or regions"
ENTIRE_PLOT,PRECIPITATION,Precipitation,unit,inches
ENTIRE_PLOT,PRECIPITATION,Precipitation,value,--
ENTIRE_PLOT,PREV_MICROPLOT_LOC_RMRS,Previous_microplot_location,description,A code indicating the sampling location of the microplot in the previous inventory. Only populated by certain FIA work units (SURVEY.RSCD = 22).
ENTIRE_PLOT,PREV_MICROPLOT_LOC_RMRS,Previous_microplot_location,value,--
ENTIRE_PLOT,PREV_MICROPLOT_LOC_RMRS,Previous_microplot_location,control_vocabulary,TBD
ENTIRE_PLOT,PREV_PLOT_STATUS_CD_RMRS,Previous_plot_status,description,A code indicating the plot sampling status at the previous inventory visit. Blank (null) values may be present for periodic inventories. Only populated by certain FIA work units (SURVEY.RSCD = 22).
ENTIRE_PLOT,PREV_PLOT_STATUS_CD_RMRS,Previous_plot_status,value,--
ENTIRE_PLOT,PREV_PLOT_STATUS_CD_RMRS,Previous_plot_status,control_vocabulary,TBD
ENTIRE_PLOT,REUSECD1,Recreation_use,description,"code indicating signs of recreation use encountered within the accessible forest land portion of any of the four subplots, based on evidence such as campfire rings, compacted areas (from tents), hiking trails, bullet or shotgun casings, tree stands. Up to three different recreation uses per plot can be recorded (REUSECD1, REUSECD2, and REUSECD3). Only populated by certain FIA work units (SURVEY.RSCD = 26), only in the Pacific Islands."
ENTIRE_PLOT,REUSECD1,Recreation_use,value,--
ENTIRE_PLOT,REUSECD1,Recreation_use,control_vocabulary,TBD
ENTIRE_PLOT,REUSECD2,Recreation_use,description,"The second recreation use code, if the plot has more than one recreation use. See REUSECD1 for more information."
ENTIRE_PLOT,REUSECD2,Recreation_use,value,--
ENTIRE_PLOT,REUSECD3,Recreation_use,description,"The third recreation use code, if the plot has more than two recreation uses. See REUSECD1 for more information."
ENTIRE_PLOT,REUSECD3,Recreation_use,value,--
