table_id;column_id;column_number;of_variable;is_type;with_entry
lab_column_descriptions;column_field_size;8;NA;description;The default display width of a column in spreadsheet view and reports, in characters.
lab_column_descriptions;column_key;1;NA;description;An integer number that uniquely identifies a particular table column in the LIMS database.
lab_column_descriptions;column_label;6;NA;description;The column label.
lab_column_descriptions;column_max;11;NA;description;column_max
lab_column_descriptions;column_min;10;NA;description;column_min
lab_column_descriptions;column_name;5;NA;description;A character string containing the physical name of a column in the LIMS database.
lab_column_descriptions;column_not_null;12;NA;description;A Boolean value that indicates whether or not a value is always required for a column in the LIMS database.
lab_column_descriptions;column_precision;9;NA;description;The number of digits to the right of the decimal place when a number is displayed in the LIMS system.
lab_column_descriptions;column_seq;3;NA;description;column_seq
lab_column_descriptions;column_type;4;NA;description;A character string from a choice list, containing the kinds of columns that denote the type of handling that should be used for that column on a data entry form.
lab_column_descriptions;column_unique;13;NA;description;A Boolean value that indicates if the corresponding column should be unique.
lab_column_descriptions;domain_key;15;NA;description;An integer number that uniquely identifies a domain in the LIMS system.
lab_column_descriptions;foreign_column_name;17;NA;foreign_key;TRUE
lab_column_descriptions;foreign_column_name;17;NA;description;A character string containing the physical name of a column in the LIMS database, in this case a column corresponding to a particular foreign key column in another table.
lab_column_descriptions;foreign_table_name;16;NA;foreign_key;TRUE
lab_column_descriptions;foreign_table_name;16;NA;description;A character string containing the physical name of a table in the LIMS database, in this case the table corresponding to a particular foreign key.
lab_layer;project_key;3;NA;value;--
lab_layer;project_key;3;NA;description;An integer number that uniquely identifies a particular project. Currently no project table to cross link 20240625 KTB
lab_layer;site_key;4;NA;identifier;--
lab_layer;site_key;4;NA;description;An integer number that uniquely identifies a particular site
lab_layer;stratified_textures_flag;21;NA;description;A Boolean flag that when set (Y) indicates that the textures that comprise a particular texture group, are stratified.
lab_layer;texture_description;22;NA;description;The full texture description for a horizon, using full texture class and in lieu of names rather than abbreviations.
lab_layer;hzn_bot;12;layer_bottom;description;The bottom (lower) depth of the layer.
lab_layer;hzn_bot;12;layer_bottom;value;--
lab_layer;hzn_bot;12;layer_bottom;unit;cm
lab_layer;hzn_bot;12;layer_bottom;method;surface zero
lab_layer;hzn_desgn;14;horizon_designation;description;The concatenation of three kinds of symbols (four data elements) used in various combinations to designate layers within the soil. (SSM)
lab_layer;hzn_desgn;14;horizon_designation;value;--
lab_layer;hzn_desgn_old;13;NA;description;Horizon designation originally entered in the database
lab_layer;hzn_desgn_other;19;horizon_designation_other;description;The portion of the horizon designation that did not parse into the regular fields
lab_layer;hzn_desgn_other;19;horizon_designation_other;value;--
lab_layer;hzn_discontinuity;15;NA;description;"One of four kinds of symbols, when concatenated, are used to distinguish different kinds of layers in soils.  A discontinuity is a significant change in particle-size distribution or mineralogy that indicates a difference in the material from which the horizons formed and/or a significant difference in age, unless that difference in age is indicated by the suffix ""b"". (SSM)"
lab_layer;hzn_master;16;NA;description;One of four kinds of symbols, that when concatenated, are used to distinguish different kinds of layers in soils.  Master horizons and layers are the base symbols to which other characters are added to complete the designations.  Capital letters, virgiles (/), and ampersands (&) are used. (SSM)
lab_layer;hzn_prime;17;NA;description;A character used to indicate that this horizon has an identical horizon designation as some overlying horizon.  The two horizons in question are separated by at least one other horizon.
lab_layer;hzn_top;11;layer_top;description;The top (upper) depth of the layer.
lab_layer;hzn_top;11;layer_top;value;--
lab_layer;hzn_top;11;layer_top;unit;cm
lab_layer;hzn_top;11;layer_top;method;surface zero
lab_layer;hzn_vert_subdvn;18;NA;description;This is the end of the horizon designation. One of the four kinds of symbols, when concatenated, are used to distinguish different kinds of layers in soils. Vertical subdivisions, the last of the four pieces, are used to subdivide a horizon or layer designated by a single letter or combination of letters or numbers or letters and numbers.
lab_layer;labsampnum;2;NA;description;A unique identifier number for the pedon assigned by the laboratory. This number is used to link the morphological pedon description with the associated measured property values from the laboratory.
lab_layer;layer_field_label_1;8;NA;description;The label assigned in the field to the layer.
lab_layer;layer_field_label_2;9;NA;description;A second label assigned in the field to the layer.
lab_layer;layer_field_label_3;10;NA;description;A third label assigned in the field to the layer.
lab_layer;layer_key;1;NA;identifier;--
lab_layer;layer_key;1;NA;description;An integer number that uniquely identifies a particular layer
lab_layer;layer_sequence;6;layer_order;description;The horizon layer number is a sequential number (starting at 1 for the top horizon) for horizons in a pedon. It is used to order data in reports.
lab_layer;layer_sequence;6;layer_order;value;--
lab_layer;layer_type;7;layer_type;description;The layer type indicates whether the layer is a horizon, layer or non-layer reporting type.  The intent is to allow flexible reporting of data for pedons, projects or other data groupings.
lab_layer;layer_type;7;layer_type;value;--
lab_layer;non_hzn_desgn;20;NA;description;A string entered into the horizon field that is not a horizon designation
lab_layer;pedon_key;5;NA;identifier;--
lab_layer;pedon_key;5;NA;description;An integer number that uniquely identifies a particular pedon
lab_major_and_trace_elements_and_oxides;phosphorus_major_element;12;NA;description;Phosphorus_Major_Element is the total P measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;phosphorus_trace_element;30;NA;description;Phosphorus_Trace_Element is the total P measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;potassium_major_element;8;NA;description;Potassium_Major_Element is the total K measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;potassium_oxide_total;42;NA;description;potassium_oxide_total
lab_major_and_trace_elements_and_oxides;prep_code;3;NA;description;A character string containing the Soil Survey Laboratory code used to identify the type of sample preparation.
lab_major_and_trace_elements_and_oxides;result_source_key;2;NA;foreign_key;TRUE
lab_major_and_trace_elements_and_oxides;result_source_key;2;NA;description;Foreign key to the pedon or layer table depending on the result_type
lab_major_and_trace_elements_and_oxides;selenium_trace_element;33;NA;description;Selenium_Trace_Element is the total Se measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;silicon_major_element;13;NA;description;Silicon_Major_Element is the total Si measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;silver_trace_element;18;NA;description;Silver_Trace_Element is the total Ag measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;sodium_major_element;11;NA;description;Sodium_Major_Element is the total Na measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;aluminum_major_element;5;NA;description;Aluminum_Major_Element is the total AL measured after total dissolution of a size fraction of soil material. It is stored as percent of the element and reported as  percent oxide on the base of the size fraction used.
lab_major_and_trace_elements_and_oxides;aluminum_oxide_total;41;NA;description;aluminum_oxide_total
lab_major_and_trace_elements_and_oxides;antimony_trace_element;32;NA;description;Antimony_Trace_Element is the total Sb measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;arsenic_trace_element;19;NA;description;Arsenic_Trace_Element is the total As measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;barium_trace_element;20;NA;description;Barium_Trace_Element is the total Ba measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;beryllium_trace_element;21;NA;description;Beryllium_Trace_Element is the total Be measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;cadmium_trace_element;22;NA;description;Cadmium_Trace_Element is the total Cd measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;calcium_major_element;6;NA;description;Calcium_Major Element is the total Ca measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;chromium_trace_element;24;NA;description;Chromium_Trace_Element is the total Cr measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;cobalt_trace_element;23;NA;description;Cobalt_Trace_Element is the total Co measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;strontium_major_element;14;NA;description;Strontium_Major_Element is the total Sr measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;strontium_trace_element;35;NA;description;Strontium_Trace_Element is the total Sr measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;thallium_trace_element;36;NA;description;Thallium_Trace_Element is the total Tl measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;tin_trace_element;34;NA;description;Tin_Trace_Element is the total Sn measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;titanium_major_element;15;NA;description;Titanium_Major_Element is the total Ti measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;trace_element_method;17;NA;description;trace_element analysis method
lab_major_and_trace_elements_and_oxides;tungsten_trace_element;38;NA;description;Tungsten_Trace_Element is the total W measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;vanadium_trace_element;37;NA;description;Vanadium_Trace_Element is the total V measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;zinc_trace_element;39;NA;description;Zinc_Trace_Element is the total Zn measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;zirconium_major_element;16;NA;description;Zirconium_Major_Element is total Zr measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;copper_trace_element;25;NA;description;Copper_Trace_Element is the total Cu measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;iron_major_element;7;NA;description;Iron_Major_Element is the total Fe measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;iron_oxide_total;40;NA;description;iron_oxide_total
lab_major_and_trace_elements_and_oxides;labsampnum;1;NA;description;A unique identifier number for the pedon assigned by the laboratory. This number is used to link the morphological pedon description with the associated measured property values from the laboratory.
lab_major_and_trace_elements_and_oxides;layer_key;0;NA;description;An integer number that uniquely identifies a particular layer
lab_major_and_trace_elements_and_oxides;lead_trace_element;31;NA;description;Lead_Trace_Element is the total Pb measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;magnesium_major_element;9;NA;description;Magnesium_Major_Element is the total Mg measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;major_element_method;4;NA;description;major_element analysis method
lab_major_and_trace_elements_and_oxides;manganese_major_element;10;NA;description;Manganese_Major_Element is the total Mn measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;manganese_trace_element;27;NA;description;Manganese_Trace_Element is the total Mn measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;mercury_trace_element;26;NA;description;Mercury_Trace_Element is the total Hg measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;molybdenum_trace_element;28;NA;description;Molybdenum_Trace_Element is the total Mo measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_major_and_trace_elements_and_oxides;nickel_trace_element;29;NA;description;Nickel_Trace_Element is the total Ni measured after total dissolution of a size fraction of soil material. It is reported as mg/kg on less than 2 mm fraction.
lab_method_code;proced_abbrev;5;NA;description;A character string containing the procedure abbreviation.
lab_method_code;proced_code;7;NA;description;proced_code
lab_method_code;proced_desc;6;NA;description;proced_desc
lab_method_code;proced_name;4;NA;description;A character string containing the Soil Survey Laboratory name of the procedure.
lab_method_code;procedure_key;2;NA;description;procedure key
lab_method_code;requested_anal_name;3;NA;description;requested_anal_name
lab_method_code;source_system_key;8;NA;description;source_system key
lab_method_code;source_system_name;9;NA;description;source_system_name
lab_method_code;mcid;1;NA;description;mcid
lab_mineralogy_glass_count;Petro_Count_Method;23;NA;description;"Method counting 300 grains of a specific PSDA sand or silt fraction using a petrographic microscope, and identifying and quantifying the grains for each mineral type; results are expressed in percentage of the fraction"
lab_mineralogy_glass_count;PG_Palygorskite_Petro_Count;183;NA;description;Quantity of palygorskite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;PI_Pyrite_Petro_Count;132;NA;description;Quantity of pyrite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;PJ_Plumbojarosite_Petro_Count;129;NA;description;Quantity of plumbojarosite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;PK_Perovskite_Petro_Count;124;NA;description;Quantity of perovskite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;PL_Phlogophit_Petro_Count;125;NA;description;Quantity of phlogophite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;PM_Pumice_Glass_Count;22;NA;description;pm_pumice_glass_count
lab_mineralogy_glass_count;PM_Pumice_Petro_Count;192;NA;description;Quantity of pumice mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;PN_Pollen_Petro_Count;130;NA;description;Quantity of pollen mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;PO_Plant_Opal_Glass_Count;18;NA;description;Quantity of plant opal glass grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;PO_Plant_Opal_Petro_Count;128;NA;description;Quantity of plant opal mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;PR_Pyroxene_Petro_Count;135;NA;description;Quantity of pyroxene mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;prep_code;4;NA;description;A character string containing the Soil Survey Laboratory code used to identify the type of sample preparation.
lab_mineralogy_glass_count;PU_Pyrolusite_Petro_Count;133;NA;description;Quantity of pyrolusite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;PY_Pyrophyllite_Petro_Count;134;NA;description;Quantity of pyrophyllite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;QC_Clay_Coated_Quartz_Petro_Count;55;NA;description;Quantity of clay coated quartz mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;QG_Glass_Coated_Quartz_Glass_Count;15;NA;description;Quantity of glass coated quartz glass grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;QG_Glass_Coated_Quartz_Petro_Count;81;NA;description;Quantity of glass coated quartz mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;QI_Iron_Oxide_Coated_Quartz_Petro_Count;94;NA;description;Quantity of iron oxide coated quartz mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;QZ_Quartz_Petro_Count;136;NA;description;Quantity of quartz mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;RA_Resistant_Aggregates_Petro_Count;137;NA;description;Quantity of resistant aggregates mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;RB_Riebeckite_Blue_Amphibole_Petro_Count;141;NA;description;Quantity of riebeckit mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;RE_Resistant_Minerals_Petro_Count;139;NA;description;Quantity of resistant minerals mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;Resistant_Minerals_Total_Mineral_Soil;195;NA;description;Sum of the percent of all resistant minerals identified in the medium sand sized fraction using the petrographic microscope.
lab_mineralogy_glass_count;result_source_key;3;NA;foreign_key;TRUE
lab_mineralogy_glass_count;result_source_key;3;NA;description;Foreign key to the pedon or layer table depending on the result_type
lab_mineralogy_glass_count;RO_Rhodochrosite_Petro_Count;140;NA;description;Quantity of rhodochrosite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;RU_Rutile_Petro_Count;142;NA;description;Quantity of rutile mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;SA_Siliceous_Aggregates_Petro_Count;146;NA;description;Quantity of siliceoud aggregates mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;SC_Scapolite_Petro_Count;184;NA;description;Quantity of scapolite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;SE_Sepiolite_Petro_Count;185;NA;description;Quantity of sepiolite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;SG_Sphalerite_Petro_Count;148;NA;description;Quantity of sphalerite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;SI_Siderite_Petro_Count;145;NA;description;Quantity of siderite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;SL_Sillimanite_Petro_Count;147;NA;description;Quantity of sillimanite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;SM_Smectite_Petro_Count;186;NA;description;Quantity of smectite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;SN_Spinel_Petro_Count;150;NA;description;Quantity of spinel mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;SO_Staurolite_Petro_Count;152;NA;description;Quantity of staurolite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;AC_Actinolite_Petro_Count;24;NA;description;Quantity of actinolite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;AE_Anatase_Petro_Count;27;NA;description;Quantity of anatase mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;AF_Arfvedsonite_Petro_Count;37;NA;description;Quantity of arfvedsonite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;AG_Antigorite_Petro_Count;34;NA;description;Quantity of antigorite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;AH_Anthophyllite_Petro_Count;33;NA;description;Quantity of anthrophyllite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;AI_Aegirine_Augite_Petro_Count;170;NA;description;Quantity of aegirine-augite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;AL_Allophane_Petro_Count;171;NA;description;Quantity of allophane mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;AM_Amphibole_Petro_Count;26;NA;description;Quantity of amphibole mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;AN_andalusite_Petro_Count;28;NA;description;Quantity of andalusite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;analyzed_size_frac;5;NA;description;analyzed_size_frac
lab_mineralogy_glass_count;AO_Aragonite_Petro_Count;36;NA;description;Quantity of aragonite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;AP_Apatite_Petro_Count;35;NA;description;Quantity of apatite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;AR_Weatherable_Aggregates_Glass_Count;20;NA;description;Quantity of weatherable aggregate glass grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;AR_Weatherable_Aggregates_Petro_Count;165;NA;description;Quantity of weatherable aggregates mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;AU_Augite_Petro_Count;38;NA;description;Quantity of augite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;AY_Anhydrite_Petro_Count;30;NA;description;Quantity of anhydrite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;BA_Barite_Petro_Count;39;NA;description;Quantity of barite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;BC_Biotite_Chlorite_Petro_Count;43;NA;description;Quantity of biotite-chlorite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;BE_Bohmite_Petro_Count;44;NA;description;Quantity of bohmite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;BG_Basic_Glass_Count;7;NA;description;Quantity of dark-colored glass grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;BG_Basic_Glass_Petro_Count;40;NA;description;Quantity of basic glass mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;BK_Brookite_Petro_Count;46;NA;description;Quantity of brookite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;BR_Brucite_Petro_Count;47;NA;description;Quantity of brucite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;BT_Biotite_Petro_Count;42;NA;description;Quantity of biotite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;BY_Beryl_Petro_Count;41;NA;description;Quantity of beryl mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;BZ_Bronzite_Petro_Count;45;NA;description;Quantity of bronzite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;CA_Calcite_Petro_Count;48;NA;description;Quantity of calcite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;CB_Carbonate_Aggregates_Petro_Count;49;NA;description;Quantity of carbonate aggregates mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;CC_Coal_Petro_Count;58;NA;description;Quantity of coal mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;CD_Chert_Chalcedony_Jasper_Agate_Onyx_Petro_Count;51;NA;description;Quantity of chert-chalcedony-jasper-agate-onyx mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;CE_Cobaltite_Petro_Count;172;NA;description;Quantity of cobaltite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;CH_Cliachite_Bauxite_Petro_Count;56;NA;description;Quantity of cliachite bauxite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;CL_Chlorite_Petro_Count;52;NA;description;Quantity of chlorite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;CM_Chlorite_Mica_Petro_Count;53;NA;description;Quantity of chlorite-mica mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;CN_Corundum_Petro_Count;60;NA;description;Quantity of corundum mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;CO_Collophane_Petro_Count;59;NA;description;Quantity of collophane mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;SP_Sphene_Petro_Count;149;NA;description;Quantity of sphalerite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;SR_Sericite_Petro_Count;144;NA;description;Quantity of sericite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;SS_Sponge_Spicule_Glass_Count;19;NA;description;Quantity of sponge spicule glass grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;SS_Sponge_Spicule_Petro_Count;151;NA;description;Quantity of sponge-spicule mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;ST_Stilbite_Petro_Count;153;NA;description;Quantity of stilbite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;SU_Sulfur_Petro_Count;154;NA;description;Quantity of sulfur mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;SZ_Serpentine_Petro_Count;193;NA;description;Quantity of serpentine mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;TA_Talc_Petro_Count;155;NA;description;Quantity of talc mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;TD_Tridymite_Petro_Count;187;NA;description;Quantity of tridymite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;TE_Tremolite_Petro_Count;158;NA;description;Quantity of tremolite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;TH_thenardite_Petro_Count;188;NA;description;Quantity of thenardite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;TM_Tourmaline_Petro_Count;157;NA;description;Quantity of tourmaline mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;Total_Grains_Counted;194;NA;description;total_grains_counted
